doi,abstract,label
10.1093/obo/9780199756223-0176,niccolò machiavelli b –d stands one famous influential thinkers western tradition writings inspired guided outraged perplexed intellectuals ians alike half millennium even st century remain major subject academic controversy machiavelli best known prince slim volume purports teach aspiring princes acquire maintain power although nominally contribution mirror-for-princes genre subversive nature obvious even earliest readers machiavelli name since become synonymous cunning duplicity treachery ruthlessness depicts major works include discourses livy much longer study roman republicanism florentine histories examination city troubled republican past art war dialogue features contemporary personages including mercenary captain fabrizio colonna whether machiavelli intended books form coherent philosophy matter considerable debate nevertheless reflect machiavelli attentiveness lessons taught history known classical sources livy tacitus polybius experiences chancellor florentine republic authors wish thank erica buonanno alexander trubowitz research assistance project,political science
10.1093/obo/9780199756223-0121,moral obligation obey law generally called obligation moral requirement obey laws one country traditionally viewed requirement certain kind obey law law opposed content particular laws conception content independence obligations dates back least time thomas hobbes command man saith doe doe without expecting reason sayes hobbes cited major historical sources p characterizing moral requirement theorists distinguish obligation legal obligation legal systems demand obedience subject questions obligation concern state justification unless citizens moral requirements obey law state may able compel obedience acting unjustly impinging freedom obligations also generally distinguished may call prudential obligations h l hart argues gunman holds may obliged turn money consequences obeying could dire contrast state demands pay taxes may obliged pay well prudential obligations sound moral basis state command words right comply hart cited formal features obligations obligations pp – traditional view relationship state individual expressed terms authority state possesses authority individuals moral requirements obey commands state claim rights obedience recent years obligations generally conceptualized particular way applications familiar moral principles instance commonly understood obligation gratitude generated receipt benefits benefactor certain conditions met gratitude theory obligation results taking general principle gratitude applying state view interpreted conferring significant benefits citizens citizens duties make appropriate returns benefits received fulfill obeying law debate gratitude theory largely centers upon necessary conditions gratitude obligations whether satisfied state provision benefits similar overall patterns seen regard theories based consent fairness natural duties justice moral principles developed great sophistication numerous scholars agreement approach best number competing theories obligation literature theorists generally criticize views part project defending commonly theorist begins arguing set criteria adequate theory obligation must satisfy especially important argued john simmons simmons cited overviews generality requisite moral requirements held citizens particularity owed one country established standards success scholar proceeds demonstrate theory alone able satisfy however perhaps dominant trend literature recent years belief theory satisfies criteria successful theory scholars support position typically examine familiar accounts obligation one one rejecting turn strategy followed smith raz cited birth skepticism among others simmons probably prominent example convenience refer strategy knockdown approach response criticisms particular theories emerged scholars attempted rework different positions considerable progress many different approaches much literature takes form debates strengths weaknesses particular approaches present time theory able survive scrutiny apparent success knockdown approach generated skepticism existence possibility satisfactory theory obligation so-called philosophical anarchists argue situation counterintuitive may appear people likely still moral reasons obey important laws instance clear alice good moral reasons refrain killing people reasons hold whether moral requirement obey law murder thus clear much difference law murder makes view long moral reasons behave recognizably appropriate ways disproving existence obligations unduly deleterious effects knockdown approach implications received considerable attention scholars criticized strategy others attempted approaches questions obligation surprisingly conditions satisfactory theory obligation must satisfy attracted scholarly attention instance knockdown approach typically criticizes theories one one shown say consent satisfactory basis obligations scholar moves next theory next response argued particular theory able establish complete set obligations mean unable establish possibility raised combining different approaches theories order construct new multiple-principle theory accordingly one result prominence knockdown approach criticisms traditional theories obligation raise important wider issues concerning theories obligation nature obligations implications account proves satisfactory much literature discussed article organized around particular approaches defenses criticisms distinguished view prominent approaches others developed seem less promising received less scholarly notice one recognize distinction somewhat arbitrary also alternative ways contributions literature organized addition attempted include important recognized contributions recent pieces seem particularly interesting many important discussions obligation chapters books articles collections listed separately means books appear,political science
10.1093/obo/9780199756223-0135,david hume b –d one central figures commonly call scottish enlightenment lived wrote time questions scotland future place britain world figured prominently four years hume birth scotland united england form great britain process scots gave status separate kingdom parliament context hume world also shaped legacy th-century conflicts led english civil war resulting execution one king charles overthrow another james ii jacobite uprisings —the latter briefly saw jacobite forces capture edinburgh—made clear conflicts yet settled place religion religious extremism still great concern thomas aikenhead twenty-year-old student edinburgh became last scot hanged blasphemy hume time factions within kirk church scotland competed control institution social power wielded british parliament british society widely often-virulent party day raised questions causes effects factionalism contemporaries hume known internationally man letters historian even today entry catalogue british library lists simply historian hume also philosopher essayist questions informed much wrote gave sustained attention factionalism religious extremism hume termed enthusiasm religious toleration origins foundations government authority liberty commerce justice many questions central concern theorists generally speaking hume answers questions emphasized empirically grounded account human nature understanding significance historical contexts roles opinion habits conventions life moderation limits reason role passions morals hume developed thought explicitly essays multivolume history england – discussions justice allegiance government however appeared first book treatise human nature revised form enquiry concerning principles morals interested hume thought may also want consult works religion natural history religion dialogues concerning natural religion enquiry concerning human understanding hume letters overlooked either engaging correspondent though letters survive yet rediscovered published collections hume correspondence contain significant discussions topics great interest students thought,political science
10.1093/obo/9780199756223-0327,heart intersectionality study relative power scientists employed approach theory method examine behavior state interaction social groups citizens noncitizens intersectionality framework recognizes interconnectedness socio categories overlap systems discrimination disadvantage study intersectionality interdisciplinary one academic home compiled list texts used concept methodological framework theoretical approach answer questions using science lens goal providing broad summary contemporary research field furthermore made effort represent research highlights variation among social groups regions issues way illustrate diversity within intersectional research projects science intersectionality used normative theoretical argument methodological approach empirical research rooted black feminist theory praxis intersectionality employed analytical tool bring light issues marginalization systematic oppression previously invisible using single axis approach much science research seeks understand experiences one marginalized identities actors research field diverse populations questions examined well methods employed contemporary research intersectionality includes comparative international research nations around world explores role institutions culture context well individual identities attitudes behavior scholarship also examines differences experiences within populations—such women racial ethnic religious minorities often grouped analysis fields applying intersectional analysis experiences populations research often highlights ways different identities associated distinct attitudes behavior outcomes result intersectionality research science offers deeper insights phenomena previously examined single axis approach example studies women involvement account difference among groups women failed account ethno-racial sexual orientation nativity disability religion may influenced women experiences outcomes among debates engaged literature questions revolving around experiences associated multiple marginalized identities specifically groups candidates public officials possess multiple marginalized identities experience so-called double disadvantage research indicates case others find strategic advantage associated intersectional identities,political science
10.1093/obo/9780199756223-0339,feminist studies rejected assumption according gender violence individual private issue primarily approached psychological perspective underscored link gender violence factors social inequalities feminists contend men use violence means exercise power women defended idea according violence women form violence marxistmaterialist feminisms argued dichotomy private public spheres structures power relations women men shown privatepublic distinction deizes private sphere simultaneously demonstrated private sphere—as much public domain—is construction serves reinforce women subordination social economic exploitation women relegation domestic tasks responsibility care work reinforce norm participation economic resources male privilege concept violence locates public domain links violence armed conflicts social movements wars contrast feminist studies situate production violence within domains life previously dismissed irrelevant home neighborhood intimate space interpersonal relations everyday life feminist theories make visible nature violence women consider violence women takes various forms occurs social spaces closely intertwined gender hierarchies violence women instrument maintaining women oppression men privileges societies economy patriarchy gendered inequalities makes women vulnerable fuels violence women furthermore women color queer feminists highlighted importance categories identity race class sexuality way gender violence deployed focus gender instead women enables bring nuances monolithic representations masculinity femininity demonstrating masculine feminine constitute socially constructed sets attributes behaviors roles constantly negotiated changing time history intersectional approach gender therefore necessary understand violence differently targets affects women color queer people,political science
10.1093/obo/9780199756223-0089,cosmopolitan thought emerging subfield theory motivated turn beyond studying texts ideas traditional western canon also reflections kinds approaches characterize study emerges yet distinguishes two subfields cosmopolitanism comparative theory acknowledges theorizing beyond western resources crucial suggests important question methodological one simply content ideas texts studied also studied assumptions revealed given way approaching non-western resources cosmopolitanism traces emergence ideas ancient greek roman traditions stoicism calling recognizing community rational beings worldwide source fundamental moral social obligations contemporary cosmopolitanisms apply idea diversity themes debates ranging questions nationalism global distributive justice international law human rights global democracy climate change war theory comparative theory meanwhile subfield theory emerged focus study thought civilizations outside west studies include among others histories thought within certain non-western traditions indic islamic chinese african latin american ones history particular concepts within civilizations conceptual comparison across civilizations treatment interpretive commentarial debates pertaining certain concepts problems within certain traditions cosmopolitanism raises question broadening scope questions global privileges west suggests intellectual heritage contains resources theorizing comparative theory addresses non-western texts ideas remains silent approaches would constitute cosmopolitan evolution theory self-understanding cosmopolitan thought moves beyond discourses engaging methodological reflection tasks purposes theorizing might reconceived practices theorizing might become cosmopolitan among things argues study non-western thought must proceed within perspective internal tradition central texts preoccupations ideas concerns thus emphasizes detailed study immersion within important civilizational intellectual tradition prerequisite subsequent engagement ideas study works within particular civilizations serves cosmopolitan mode theorizing rather simply serving artifact regionally specific interest,political science
10.1093/obo/9780199756223-0346,ancient chinese thought refers reflections discussions period first emperor established qin dynasty bce although one could also infer thought period archeological evidence main sources reflections discussions texts believed date back period became foundation chinese education began han dynasty bce– ce lasted till beginning th century although disrupted turbulent history china encounter modernity early th century study ancient chinese texts become center known national studies guoxue国学 people republic china prc today institutes devoted many chinese universities supporting researchers various disciplines revival confucianism coupled rise cultural nationalism mainland china many chinese scholars turned ancient chinese thought inspiration search distinctively chinese perspectives local global advocate chinese alternatives models address contemporary challenges limited space publications selected article make small fraction works english even fewer mandarin discuss ancient chinese thought focus english works due consideration readers article would able read mandarin addition studied part early chinese civilization influenced chinese society subsequent centuries theorists philosophers engage ancient chinese thought address perennial contemporary problems contributing significantly growth comparative theory comparative philosophy,political science
10.1093/obo/9780199756223-0349,although initially conceptualized linked geographical region includes much india nepal bhutan pakistan bangladesh sri lanka south asian thought rich distinct field study relatively new last two decades earlier portrayals asian societies seen missing essential aspects life far field focused contributions individuals events circumstances colonial history th century social reform movements began respond challenge posed colonial intrusion however new ways arisen study region moving away confines traditional eurocentric understanding south asia approaches also introduce mass actors agents social change subsequently history south asian ideas emerged different systems thought gained foothold colleges universities across world result south asian studies established vibrant complex interdisciplinary field devoted studying people history culture regions although dangers using classification understand diverse area core thinkers region emerged time share specific themes arguments practices although widely used consensus term south asia officially emerged wake territorial assumptions area studies also result institutional responses imperatives cold war studies making south asian intellectual history circuitous networks texts letters essays party archives official reports vernacular print cultures journals songs found enormous cross-influence colony metropole however number publications notion south asia reasonably limited thus need delve comprehensive range sources scattered many books articles primary sources dealing anthropology philosophy biography literature,political science
10.1093/obo/9780199756223-0334,postcolonial theory emerging subfield theory although parameters particular meanings less clearly defined subject contestation related general critique theory traditional eurocentric bias postcolonial theory motivated three key issues first colonialism shaped traditional western canon second broad silence colonialism legacies mainstream theorizing third tensions particularly within liberal theory universal pretentions culturally specific western location articulation scope inquiry postcolonial theory broadly responsive postcolonialism body thought concerned tracing engaging responding cultural social economic legacies western colonialism particularly period european colonial rule th mid-th centuries particular emphasis relationship power knowledge postcolonial theories approaches take development modernity coterminous european colonial imperial projects therefore examine ways modern systems knowledge implicated colonial relations power postcolonial theory similarly treats modernity imprinted western colonialism imperialism making distinct dynamics problems forms injustice one hand shaping history european thought regard postcolonial theory call widening remit theory beyond traditional european canon include non-western texts voices perspectives also raises profound questions ways categories ideas assumptions theory complicit served legitimize domination colonized peoples indigenous non-western subaltern minorities postcolonial theory seeks articulate alternative modes theorizing better speak concerns justice formerly colonized indigenous peoples affected neo-imperial features current global order important element concerned methodology particular use multidisciplinary insights history cultural studies anthropology among others well thinkers texts would conventionally considered according dominant western conceptions,political science
10.1093/obo/9780199756223-0350,historical evidence suggests humor ph endemic human experience many assume various humorists works ph responsible producing social change implicit assumption idea exposure ph affect individuals understand world interestingly fairly recently notion explored systematic way review focuses ph effects research briefly exploring different aspects genre essay discusses research effects ph individuals cognition attitudes engagement including participation,political science
