doi,abstract,label
10.1093/obo/9780199828340-0031,health psycholog interdisciplinari subspecialti psycholog dedic promot maintain health prevent treat ill franz alexand helen flander dunbar togeth establish first formal gather individu interest studi influenc mind health movement within mainstream medic establish coin psychosomat medicin grew american psychosomat societi ap new field psychosomat medicin mani support led format first societi specif dedic studi mind bodi connect anoth movement within field medicin call behavior medicin look nonbiolog influenc health societi behavior medicin sbm multidisciplinari nonprofit organ found dedic studi influenc behavior health well unlik sbm ap whose member overwhelmingli physician american psycholog associ divis health psycholog divis group specif psychologist came mid health psychologist pay close attent way thought feel behavior biolog process interact influenc health ill mani way health psycholog greater subfield within disciplin psycholog built theoret idea research find mani area psycholog exampl mani way use understand get stress cope come social person psycholog field health psycholog divid three broad natur segment stress cope health behavior issu health care first section articl introduc gener overview textbook refer work relat health psycholog attent also paid journal publish articl present novel method well controversi bibliographi remain section examin differ topic health psycholog,psychology
10.1093/obo/9780199828340-0210,phenomenolog psycholog refer approach psycholog draw phenomenolog existenti hermeneut philosophi focu work make sens mean structur live experi research particip psychotherapeut client husserl terms—th founder phenomenolog philosophy—w go back thing present conscious order determin essenc eido phenomenon one approach phenomenolog psycholog howev perspect better understood famili method mode practic psycholog research practic within tradit root thought husserl key concept therein also like inform philosoph work heidegg merleau ponti sartr existenti tradit gadam ricoeur hermeneut tradit phenomenolog psycholog origin european psychiatri work karl jasper earli along figur includ ludwig binswang medard bo viktor frankl eugen minkowski jan hendrick van den berg primari aim thinker reject tradit notion psychopatholog favor husserl descript method analyz psycholog experi b applic idea existenti philosophi therapeut practic varieti mode psychotherapeut practic evolv earli work includ daseinsanalysi logotherapi british school existenti analysi existenti humanist psychotherapi utrecht school netherland identifi locat first attempt appli phenomenolog philosophi psycholog research influenc work psychologist adrian van kaam philosoph henri koren amedeo giorgi begin earli develop systemat phenomenolog psycholog methodolog duquesn univers unit state import earli figur work develop phenomenolog psycholog duquesn includ rolf von eckartsberg constanc f fischer paul f collaizi latter develop phenomenolog method hermeneut giorgi method anoth rel earli major methodolog develop came canada late work pedagog research max van manen drew directli utrecht school develop hermeneut phenomenolog methodolog recent develop includ methodolog draw extens hermeneut form critic social theori includ feminist theori develop proven controversi ongo debat field boundari method phenomenolog psycholog,psychology
10.1093/obo/9780199828340-0299,comput psycholog concern understand mind variou function domain develop detail mechanist process base model name comput broad sens model represent mechan process embodi theori comput algorithm program turn base artifici intellig comput scienc imput comput process onto psycholog function therebi produc runnabl comput model detail simul conduct base comput model empir disciplin cognit psycholog social psycholog development psycholog provid empir data find phenomenon idea inform comput psycholog comput psychologist analyz form coher theori comput form turn theori impact disciplin includ disciplin draw initi inspir thu work comput psycholog reli empir work variou empir disciplin work disciplin turn influenc work comput psycholog note comput model mostli process theori —that meant answer question human perform behavior come psycholog mechan process represent knowledg way exactli contrast also possibl formul product theori provid function account phenomenon commit particular psycholog mechan process articl emphas former note also exist mani differ even conflict viewpoint paradigm theori articl provid spars sampl perspect model especi regard variou specif psycholog cognit domain exhaust complet way reader explor make mind variou perspect model,psychology
10.1093/obo/9780199828340-0146,counsel psycholog specialti within psycholog focu counsel research assess close attent paid individu asset psycholog strength counsel psychologist three primari role remedi eg work help correct problem prevent eg intervent focus forestal problem development eg skill train psychoeduc approach primari intervent specialti tend brief cover varieti set eg counsel train consult outreach gelso et al counsel psycholog cite refer work summar endur central valu counsel psycholog note emphasi person strength optim function focu whole person particular emphasi life span develop vocat growth commit advocaci social justic maintain ongo awar import environment context cultur concentr brief educ prevent counsel intervent dedic scientist practition model counsel psycholog abid interest vocat guidanc began establish vocat bureau frank parson view field counsel psycholog begin role psychologist assess militari personnel world war ii divis counsel guidanc divis american psycholog associ formal establish divis chang name divis counsel psycholog societi counsel psycholog major journal counsel psycholog found journal counsel psycholog cite journal counsel psychologist cite journal field histori also mark major confer first confer counsel psycholog held northwestern univers confer scientist practition model train formal endors field held major confer approxim everi dozen year sinc greyston confer vail confer georgia confer houston confer confer field strengthen ident debat issu import field social justic initi multicultur compet divis one found divis along divis nation multicultur confer summit nmc societi counsel psycholog held first intern confer chicago acknowledg global natur counsel psycholog fact grow emphasi field ensur transnat global perspect scienc practic see gerstein et al cite refer work,psychology
10.1093/obo/9780199828340-0109,titl godfath person may well ascrib gordon allport first make public effort promot field person see allport vernon cite gordon allport person psychology—loc within mani argu broadest encompass branch psycholog science—can defin studi dynam organ within individu psycholog system creat person characterist pattern behavior thought feel see allport also cite gordon allport field person psycholog concern individu differences—that way peopl differ one another—and intraperson function set process take place within individu person area person psycholog often group social psycholog research program univers howev quit differ approach understand individu social psycholog attempt understand individu interperson group context ie place situat peopl gener respond person psycholog investig individu differ ie peopl similar differ respond situat person psycholog long histori extrem larg broad field includ larg number approach discern reader quickli note current chapter larg focus come commonli studi perspect trait approach reader interest approach refer number resourc focus approach within divers field,psychology
10.1093/obo/9780199828340-0298,militari psycholog special field appli psycholog defin subject content methodolog concern rather goal optim fulfil requir end user arm forc distinct domain vari sub disciplin psycholog converg pursuanc ensur effici effect sustain perform arm forc specif context except circumst focus build enhanc optim human capit though psycholog principl alway use humankind warfar militari psycholog modern disciplin found express recent first world war remark relationship militari psycholog almost symbiot two grow tandem benefit mutual german militari pioneer util expertis psychologist war effort use aptitud test recruit differ occup first world war util psycholog expertis britain franc remain limit enter first world war unit state effect util psycholog knowledg recruit classif train larg scale use psycholog gave impetu growth psycholog result establish divis psycholog offic surgeon gener u armi psycholog militari grew exponenti year second world war psychologist recruit variou branch arm forc overse personnel select health care train profici measur leadership american psycholog associ recogn contribut psycholog war effort includ divis militari psycholog divis formal sub divis psychologist gain formal entri british civil servic postwar period world settl uneasi peac cold war militari psycholog found ever newer avenu ensur person job fit remain prime domain clinic intervent human factor engin leadership propaganda social process provid militari psychologist new research opportun current era techno centric warfar militari psycholog find applic vari domain optim man machin interfac enhanc oper effici enhanc cognit capabl artifici intellig support decis network improv understand person process also chang natur warfar necessit nation find altern way secur interest beyond war militari psycholog today stand junctur face methodolog challeng also unpreced challeng ethic natur,psychology
10.1093/obo/9780199828340-0257,school psychologist provid import contribut provis counsel servic psycholog assess remain foundat area separ school psychologist disciplin counsel servic offer school psycholog servic model import junctur impact multipl psycholog famili school problem given divers counsel servic provid within modern school though school psychologist support profession often lack critic inform role school psychologist play provid wide spectrum counsel servic articl consid contemporari mental health issu impact child examin individu group counsel model consid newer research involv famili counsel within school discuss legal challeng,psychology
10.1093/obo/9780199828340-0264,two main inferenti statist camp psycholog frequentist bayesian within frequentist camp research support null hypothesi signific test procedur support grow use confid interv bayesian camp hold divers view cover adequ mani research advoc power analysi determin sampl size final priori procedur promis new way think inferenti statist,psychology
10.1093/obo/9780199828340-0272,narrowli defin data share practic make scientif research data avail research howev term often use includ varieti open scienc practic includ make data methodolog eg code scheme analyt syntax research materi avail research well reus resourc other multipl avenu data share exampl data repositori either subscript base free direct request research data share fairli common practic life earth scienc except hand longitudin project psycholog lack robust histor preced share data fact distant past institut review board typic requir data destroy preset period order protect particip privacy—and still mani research still take first step—modifi inform consent procedur includ explicit consent share although still frequent data share psycholog becom common part trend driven requir set public fund agenc public data share intrins transpar replic studi find funder data share ensur greater return investment—that expens time consum primari data collect wind sit dusti shelf rather reus secondari data analysi answer new question psycholog field technolog improv storag capac comput power also facilit data share reus mani psychologist still concern data share result scoop found error increas recognit benefit data share first data repositori ensur data archiv burden preserv fall research research institut share also increas pace scientif progress research build work exampl research learn expert approach measur code given outcom replic studi inconsist find point contextu variat construct studi rather research error field null find often difficult publish share allow data includ meta analysi across studi examin broader impact importantli data share enhanc transpar key ingredi scientif process,psychology
10.1093/obo/9780199828340-0311,correspond analysi ca statist method multivari analysi appli rectangular tabl categor data wide rang applic social scienc well ecolog archaeolog linguist bibliographi focu primarili develop applic field psycholog often difficult grasp interrelationship observ variabl gener categor scale method sever histor origin equival definit one earliest due emin british statistician ronald fisher defin method way quantifi categori two categor variabl assign scale valu categori object maxim discriminatori power equival maxim correl idea gener quantifi two categor variabl psychologist loui guttman idea form basi two research school led chikio hayashi japan jan de leeuw netherland french linguist mathematician jean paul benzécri realiz geometr interpret ca develop method tool visual categor data popular applic today simpl ca visual row column two way tabl point spatial map associ row column categori directli interpret tabl cross tabul call conting tabl ca thu go beyond typic measur test row column associ eg chi squar test explicitli show main featur associ gener method call multipl correspond analysi mca analyz two categor variabl simultan routin use understand pattern respons questionnair survey involv mani question categor respons form ca variant princip compon analysi pca two import gener regular way pca defin use distanc function use measur differ categori call chi squar distanc ii weight categori proport margin sum ca develop similar way pca exampl introduc linear restrict call canon correspond analysi cca similarli redund analysi rda pca categor pca catpca also special restrict case mca,psychology
